number,number,number,string,string,string,number,number,number,string,number,number,number,number,number,number,number,number,number,number,number,number,number,number,number,number,string,string,string
1000,395,96,https://patchwiki.biligame.com/images/langrisser/thumb/0/0b/nwi2l4pcydy4kzi9camr7u2mm18d4ve.png/82px-%E5%A4%B4%E5%83%8F_%E9%99%8D%E7%94%9F%E4%B9%8B%E5%85%89.png,圣者,6791a07df1014a639fcca7f0,532,90,90,降生之光,3471,265,150,20,30,316,0,0,0.05,0,0,0,0.25,0.4,0.15,0.2,部队血量100%时，遭受伤害降低10%。,主动攻击血量百分比高于自身的部队时，进入战斗后伤害提升10%。,僧侣
1000,271,153,https://patchwiki.biligame.com/images/langrisser/thumb/f/f7/8selpay4rr2s4sr5bksydnc5ijv4tot.png/82px-%E5%A4%B4%E5%83%8F_%E6%9D%B0%E5%85%8B%E8%88%B9%E9%95%BF.png,剑斗统帅,6791a07df1014a639fcca7f1,269,90,90,杰克船长,4057,314,30,20,150,552,0,0,0,0,0,0,0.25,0.3,0.25,0.2,主动攻击进入战斗时，部队遭受伤害降低10%。,受到物理攻击进入战斗时，伤害提升10%。,步兵
1000,271,129,https://patchwiki.biligame.com/images/langrisser/thumb/f/f7/8selpay4rr2s4sr5bksydnc5ijv4tot.png/82px-%E5%A4%B4%E5%83%8F_%E6%9D%B0%E5%85%8B%E8%88%B9%E9%95%BF.png,穹海纵横王,6791a07df1014a639fcca7f2,324,90,90,杰克船长,4387,326,30,20,150,525,0,0,0,0,0,0,0.25,0.3,0.25,0.2,与血量百分比低于自身的部队交战时，进入战斗后遭受伤害降低10%。,部队血量高于80%时，战斗中造成伤害提升10%。,水兵
800,280,118,https://patchwiki.biligame.com/images/langrisser/thumb/3/31/lm8wtnk8j7x29jmpkqnr0yvdvwiembu.png/82px-%E5%A4%B4%E5%83%8F_%E6%9D%B0%E5%88%A9%E5%A5%A5%E9%B2%81%26%E8%95%BE%E6%8B%89.png,黑骑士,6791a07df1014a639fcca7f3,417,90,90,杰利奥鲁&蕾拉,3925,302,110,20,150,531,0,0,0,0,0,0,0.15,0.35,0.35,0.15,本部队有5个以上的强化状态时，战斗中遭受伤害降低10%。,主动近战攻击进入战斗时，伤害提升10%。,骑兵
800,338,91,https://patchwiki.biligame.com/images/langrisser/thumb/3/31/lm8wtnk8j7x29jmpkqnr0yvdvwiembu.png/82px-%E5%A4%B4%E5%83%8F_%E6%9D%B0%E5%88%A9%E5%A5%A5%E9%B2%81%26%E8%95%BE%E6%8B%89.png,皇家特使,6791a07df1014a639fcca7f4,480,90,90,杰利奥鲁&蕾拉,3455,270,110,20,150,501,0,0,0,0,0,0,0.15,0.35,0.35,0.15,本部队有弱化状态时，战斗中遭受伤害降低10%。,主动远程攻击进入战斗时，伤害提升10%。,僧侣
1000,350,100,https://patchwiki.biligame.com/images/langrisser/thumb/6/6f/bpn0tcsb2a0ek7v7o2iz6i4vdq8m5l9.png/82px-%E5%A4%B4%E5%83%8F_%E6%9D%B0%E8%B7%AF%E5%88%9A%E5%B8%9D%E5%A3%AB.png,精灵魔导士,6791a07df1014a639fcca7f5,554,90,90,杰路刚帝士,3935,284,150,20,30,253,0,0,0,0,0,0,0.25,0.3,0.25,0.2,部队血量低于70%时，遭受伤害降低10%。,主动攻击进入战斗时，伤害提升10%。,法师
1000,276,131,https://patchwiki.biligame.com/images/langrisser/thumb/6/6f/bpn0tcsb2a0ek7v7o2iz6i4vdq8m5l9.png/82px-%E5%A4%B4%E5%83%8F_%E6%9D%B0%E8%B7%AF%E5%88%9A%E5%B8%9D%E5%A3%AB.png,精灵剑士/杰路刚帝士,6791a07df1014a639fcca7f6,584,90,90,杰路刚帝士,4434,319,150,20,30,280,,,,,,,,,,,,,
1000,366,115,https://patchwiki.biligame.com/images/langrisser/thumb/d/db/324wxbtm84voy92lmuytl67z33kf4js.png/82px-%E5%A4%B4%E5%83%8F_%E6%9D%B0%E6%96%AF.png,巫师,6791a07df1014a639fcca7f7,575,90,90,杰斯,3449,235,150,20,30,253,0,0,0,0,0,0,0.2,0.35,0.15,0.3,主动攻击进入战斗时，部队遭受伤害降低10%。,受到远程攻击进入战斗时，伤害提升10%。,法师
1000,366,115,https://patchwiki.biligame.com/images/langrisser/thumb/d/db/324wxbtm84voy92lmuytl67z33kf4js.png/82px-%E5%A4%B4%E5%83%8F_%E6%9D%B0%E6%96%AF.png,圣者,6791a07df1014a639fcca7f8,542,90,90,杰斯,3614,255,150,20,30,305,0,0,0,0,0,0,0.2,0.35,0.15,0.3,部队血量高于80%时，遭受暴击率降低10%。,与具有“弱化效果”的部队战斗时，伤害提升10%。,僧侣
1000,369,77,https://patchwiki.biligame.com/images/langrisser/thumb/a/ab/se9kl5qgtl2rr4mpv59a90r7ke2eega.png/82px-%E5%A4%B4%E5%83%8F_%E6%9D%B0%E8%A5%BF%E5%8D%A1.png,巫师,6791a07df1014a639fcca7f9,471,90,90,杰西卡,2931,219,150,20,30,242,0,0,0,0,0,0,0.15,0.15,0.3,0.3,部队血量100%时，遭受伤害降低10%。,部队血量100%时，伤害提高10%。,法师
1000,280,130,https://patchwiki.biligame.com/images/langrisser/thumb/f/fc/2bncdiqi5dg7go8srtyyvn373r6dte0.png/82px-%E5%A4%B4%E5%83%8F_%E5%8D%B7%E5%B2%9B%E9%A2%9A%E4%BA%BA.png,黑色巨神殖装,6791a07df1014a639fcca7fa,260,90,90,卷岛颚人,4299,330,30,20,150,560,0,0,0,0,0,0,0.3,0.3,0.2,0.2,遭受范围伤害降低10%。,主动攻击进入战斗时，伤害提升10%。,步兵
1000,283,120,https://patchwiki.biligame.com/images/langrisser/thumb/9/9c/j5a74mdgucoqx0g1fb0ei2otdv85btu.png/82px-%E5%A4%B4%E5%83%8F_%E5%8D%A1%E6%B4%9B%E8%8E%89%E5%AE%89.png,机械骁骑,6791a07df1014a639fcca7fb,233,90,90,卡洛莉安,4692,299,30,20,150,569,0,0.05,0,0,0,0,0.35,0.35,0.2,0.1,主动攻击进入战斗时，部队遭受伤害降低10%。,主动攻击血量百分比高于自身的部队时，进入战斗后伤害提升10%。,骑兵
1000,255,120,https://patchwiki.biligame.com/images/langrisser/thumb/9/9c/j5a74mdgucoqx0g1fb0ei2otdv85btu.png/82px-%E5%A4%B4%E5%83%8F_%E5%8D%A1%E6%B4%9B%E8%8E%89%E5%AE%89.png,突击骑士,6791a07df1014a639fcca7fc,233,90,90,卡洛莉安,4375,287,30,20,150,601,0,0.05,0,0,0,0,0.35,0.35,0.2,0.1,部队血量低于70%时，进入战斗后遭受伤害降低10%。,部队血量低于70%时，进入战斗后伤害提升10%。,骑兵
1000,362,112,https://patchwiki.biligame.com/images/langrisser/thumb/9/96/j3s5ofhki34b4fvspr0l34czjrrab3j.png/82px-%E5%A4%B4%E5%83%8F_%E5%87%AF%E5%B0%94%E8%92%82%E6%96%AF.png,断末魔之主,6791a07df1014a639fcca7fd,588,90,90,凯尔蒂斯,4295,270,150,20,30,269,0,0,0,0,0,0,0.25,0.35,0.2,0.2,受到攻击进入战斗时，遭受物理伤害降低10%。,主动攻击进入战斗时，伤害提升10%。,魔物
1000,362,86,https://patchwiki.biligame.com/images/langrisser/thumb/9/96/j3s5ofhki34b4fvspr0l34czjrrab3j.png/82px-%E5%A4%B4%E5%83%8F_%E5%87%AF%E5%B0%94%E8%92%82%E6%96%AF.png,巫师,6791a07df1014a639fcca7fe,559,90,90,凯尔蒂斯,3816,250,150,20,30,269,0,0,0,0,0,0,0.25,0.35,0.2,0.2,主动攻击进入战斗时，部队遭受伤害降低10%。,受到攻击进入战斗时，伤害提升10%。,法师
1000,327,101,https://patchwiki.biligame.com/images/langrisser/thumb/8/8b/gtkfprwfe7n4aju8o66x6w2ba7y02gz.png/82px-%E5%A4%B4%E5%83%8F_%E7%A7%91%E6%B4%9B%E4%B8%9D.png,女武神,6791a07df1014a639fcca7ff,522,90,90,科洛丝,3987,308,150,20,30,305,0,0,0.1,0,0,0,0.1,0.25,0.35,0.25,受到攻击进入战斗时，遭受物理伤害降低10%。,范围伤害提升10%。,僧侣
1000,303,152,https://patchwiki.biligame.com/images/langrisser/thumb/8/8b/gtkfprwfe7n4aju8o66x6w2ba7y02gz.png/82px-%E5%A4%B4%E5%83%8F_%E7%A7%91%E6%B4%9B%E4%B8%9D.png,利贝尔女王,6791a07df1014a639fcca800,548,90,90,科洛丝,3700,297,150,20,30,305,0,0,0.1,0,0,0,0.1,0.25,0.35,0.25,受到攻击进入战斗时，遭受魔法伤害降低10%。,主动攻击进入战斗时，伤害提升10%。,法师
1000,379,140,https://patchwiki.biligame.com/images/langrisser/thumb/3/32/mxbkzb53ut2ugd6fqp7d3vfmdmzo4mo.png/82px-%E5%A4%B4%E5%83%8F_%E5%A3%B3%E4%B8%AD%E5%B0%91%E5%A5%B3.png,灵能破坏者,6791a07df1014a639fcca801,580,90,90,壳中少女,4073,228,150,20,30,256,0,0,0,0,0,0,0.2,0.4,0.15,0.25,主动攻击进入战斗时，部队遭受伤害降低10%。,主动攻击血量百分比高于自身的部队时，进入战斗后伤害提升10%。,法师
1000,370,111,https://patchwiki.biligame.com/images/langrisser/thumb/3/32/mxbkzb53ut2ugd6fqp7d3vfmdmzo4mo.png/82px-%E5%A4%B4%E5%83%8F_%E5%A3%B3%E4%B8%AD%E5%B0%91%E5%A5%B3.png,巫师,6791a07df1014a639fcca802,580,90,90,壳中少女,3586,237,150,20,30,256,0,0,0,0,0,0,0.2,0.4,0.15,0.25,被血量百分比高于自身的部队攻击时，进入战斗后遭受伤害降低10%。,部队血量低于70%时，进入战斗后伤害提升10%。,法师
1000,325,182,https://patchwiki.biligame.com/images/langrisser/thumb/2/27/4qo82a6ts0f3n2ktrywwuvk7nicbicw.png/82px-%E5%A4%B4%E5%83%8F_%E5%85%8B%E6%8B%89%E8%95%BE%E7%89%B9.png,龙骑统帅,6791a07df1014a639fcca803,216,90,90,克拉蕾特,4100,298,30,20,150,607,0,0,0,0,0,0,0.1,0.25,0.35,0.3,受到近战攻击时，遭受物理伤害降低10%。,部队血量低于70%时，进入战斗后伤害提升10%。,飞兵
1000,290,234,https://patchwiki.biligame.com/images/langrisser/thumb/2/27/4qo82a6ts0f3n2ktrywwuvk7nicbicw.png/82px-%E5%A4%B4%E5%83%8F_%E5%85%8B%E6%8B%89%E8%95%BE%E7%89%B9.png,剑姬,6791a07df1014a639fcca804,237,90,90,克拉蕾特,4419,298,30,20,150,607,0,0,0,0,0,0,0.1,0.25,0.35,0.3,受到远程攻击时，遭受物理伤害降低10%。,受到攻击进入战斗时，伤害提升10%。,步兵
1000,340,110,https://patchwiki.biligame.com/images/langrisser/thumb/d/d8/7xajop9epjb798qqzm8nf024aaumh1y.png/82px-%E5%A4%B4%E5%83%8F_%E5%85%8B%E9%87%8C%E6%96%AF%E8%92%82%E5%AE%89%E5%A6%AE.png,皇家骑士,6791a07df1014a639fcca805,247,90,90,克里斯蒂安妮,4991,308,30,20,150,476,0.05,0,0,0,0.05,0,0.2,0.2,0.3,0.3,主动攻击进入战斗时，部队遭受伤害降低10%。,主动攻击进入战斗时，伤害提升10%。,骑兵
1000,340,99,https://patchwiki.biligame.com/images/langrisser/thumb/d/d8/7xajop9epjb798qqzm8nf024aaumh1y.png/82px-%E5%A4%B4%E5%83%8F_%E5%85%8B%E9%87%8C%E6%96%AF%E8%92%82%E5%AE%89%E5%A6%AE.png,皇家盾卫,6791a07df1014a639fcca806,247,90,90,克里斯蒂安妮,5307,356,30,20,150,476,0.05,0,0,0,0.05,0,0.2,0.2,0.3,0.3,部队血量高于80%时，遭受暴击率降低10%。,受到远程攻击进入战斗时，伤害提升10%。,步兵
1000,351,97,https://patchwiki.biligame.com/images/langrisser/thumb/a/a2/38d3dh8otc99brjdses1y626cugehbl.png/82px-%E5%A4%B4%E5%83%8F_%E5%85%8B%E4%B8%BD%E4%B8%9D.png,女武神,6791a07df1014a639fcca807,506,90,90,克丽丝,4060,300,150,20,30,305,0,0,0.1,0,0,0,0.1,0.1,0.35,0.4,受到远程攻击时，遭受魔法伤害降低10%。,范围伤害提升10%。,僧侣
1000,382,83,https://patchwiki.biligame.com/images/langrisser/thumb/a/a2/38d3dh8otc99brjdses1y626cugehbl.png/82px-%E5%A4%B4%E5%83%8F_%E5%85%8B%E4%B8%BD%E4%B8%9D.png,公主,6791a07df1014a639fcca808,478,90,90,克丽丝,3343,269,150,20,30,332,0,0,0.1,0,0,0,0.1,0.1,0.35,0.4,受到近战攻击时，遭受物理伤害降低10%。,主动攻击进入战斗时，伤害提升10%。,僧侣
800,301,113,https://patchwiki.biligame.com/images/langrisser/thumb/6/60/io09to08d9zgwxln0w9o6nmb5g7u15p.png/82px-%E5%A4%B4%E5%83%8F_%E5%85%8B%E6%B4%9B%E6%B3%B0%E5%B0%94.png,炎剑统帅,6791a07df1014a639fcca809,485,90,90,克洛泰尔,4281,332,110,20,150,525,0,0.05,0.05,0,0,0,0.15,0.35,0.35,0.15,主动攻击进入战斗时，部队遭受伤害降低10%。,受到攻击进入战斗时，伤害提升10%。,步兵
800,312,113,https://patchwiki.biligame.com/images/langrisser/thumb/6/60/io09to08d9zgwxln0w9o6nmb5g7u15p.png/82px-%E5%A4%B4%E5%83%8F_%E5%85%8B%E6%B4%9B%E6%B3%B0%E5%B0%94.png,炎晶魔导师,6791a07df1014a639fcca80a,515,90,90,克洛泰尔,3654,306,110,20,150,495,0,0.05,0.05,0,0,0,0.15,0.35,0.35,0.15,部队血量低于70%时，进入战斗后遭受伤害降低10%。,主动攻击进入战斗时，伤害提升10%。,法师
1000,394,103,https://patchwiki.biligame.com/images/langrisser/thumb/4/4f/agcld1qnjjaooake0igzlxirsfqtiwn.png/82px-%E5%A4%B4%E5%83%8F_%E6%8B%89%E5%A7%86%E8%BE%BE.png,木贤者,6791a07df1014a639fcca80c,551,90,90,拉姆达,3190,225,150,20,30,307,0,0,0.1,0,0,0,0.25,0.15,0.2,0.4,被血量百分比高于自身的部队攻击时，进入战斗后遭受伤害降低10%。,部队血量高于80%时，进入战斗后伤害提升10%。,僧侣
1000,362,167,https://patchwiki.biligame.com/images/langrisser/thumb/d/df/062movwycz7rlrk6o3lxz3feepgvdp0.png/82px-%E5%A4%B4%E5%83%8F_%E6%8B%89%E5%A8%9C.png,裁罪圣者,6791a07df1014a639fcca80d,590,90,90,拉娜,3925,265,150,20,30,290,0,0,0.05,0,0,0,0.2,0.4,0.15,0.25,部队血量低于70%时，战斗中遭受伤害降低10%。,与具有弱化效果的部队战斗时，伤害提升10%。,SP僧侣
1000,401,96,https://patchwiki.biligame.com/images/langrisser/thumb/d/df/062movwycz7rlrk6o3lxz3feepgvdp0.png/82px-%E5%A4%B4%E5%83%8F_%E6%8B%89%E5%A8%9C.png,圣者,6791a07df1014a639fcca80e,523,90,90,拉娜,3503,265,150,20,30,316,0,0,0.05,0,0,0,0.1,0.4,0.1,0.4,部队血量100%时，遭受伤害降低10%。,受到魔法攻击进入战斗时，伤害提升10%。,僧侣
1000,401,96,https://patchwiki.biligame.com/images/langrisser/thumb/d/df/062movwycz7rlrk6o3lxz3feepgvdp0.png/82px-%E5%A4%B4%E5%83%8F_%E6%8B%89%E5%A8%9C.png,黑暗公主,6791a07df1014a639fcca80f,554,90,90,拉娜,3340,245,150,20,30,262,0,0,0.05,0,0,0,0.1,0.4,0.1,0.4,受到具有“弱化效果”的部队攻击进入战斗时，遭受伤害降低10%。,受到物理攻击进入战斗时，伤害提升10%。,法师
1000,417,103,https://patchwiki.biligame.com/images/langrisser/thumb/4/4f/agcld1qnjjaooake0igzlxirsfqtiwn.png/82px-%E5%A4%B4%E5%83%8F_%E6%8B%89%E5%A7%86%E8%BE%BE.png,巫师,6791a07df1014a639fcca80b,551,90,90,拉姆达,3190,225,150,20,30,256,0,0,0.1,0,0,0,0.25,0.15,0.2,0.4,部队血量低于50%时，遭受伤害降低10%。,主动攻击血量百分比低于自身的部队时，进入战斗后伤害提升10%。,法师
1000,301,116,https://patchwiki.biligame.com/images/langrisser/thumb/b/bd/1ibkmmaqxvdkt6rmz6pchgv7oq75niq.png/82px-%E5%A4%B4%E5%83%8F_%E8%8E%B1%E6%81%A9%E5%93%88%E7%89%B9.png,剑帝,6791a07df1014a639fcca810,294,90,90,莱恩哈特,4754,353,30,20,150,549,0,0,0,0,0,0,0.2,0.2,0.25,0.35,与血量百分比低于自身的部队交战时，进入战斗后遭受伤害降低10%。,与血量百分比低于自身的部队交战时，进入战斗后伤害提升10%。,步兵
1000,280,130,https://patchwiki.biligame.com/images/langrisser/thumb/b/bd/1ibkmmaqxvdkt6rmz6pchgv7oq75niq.png/82px-%E5%A4%B4%E5%83%8F_%E8%8E%B1%E6%81%A9%E5%93%88%E7%89%B9.png,修罗,6791a07df1014a639fcca811,294,90,90,莱恩哈特,4448,327,30,20,150,579,0,0,0,0,0,0,0.2,0.2,0.25,0.35,部队血量高于80%时，遭受暴击率降低10%。,部队血量高于80%时，暴击率提升10%。,步兵
1000,267,135,https://patchwiki.biligame.com/images/langrisser/thumb/0/05/lmr3rr73o8p60n621hkf7fusgf1uphx.png/82px-%E5%A4%B4%E5%83%8F_%E5%85%B0%E8%BF%AA%E4%B9%8C%E6%96%AF.png,魔能圣骑,6791a07df1014a639fcca812,247,90,90,兰迪乌斯,5494,330,30,20,150,581,0,0,0,0,0,0,0.2,0.35,0.35,0.1,部队血量100%时，遭受伤害降低10%。,本部队有5个以上的强化状态时，战斗中伤害提升10%。,SP骑兵
1000,211,118,https://patchwiki.biligame.com/images/langrisser/thumb/0/05/lmr3rr73o8p60n621hkf7fusgf1uphx.png/82px-%E5%A4%B4%E5%83%8F_%E5%85%B0%E8%BF%AA%E4%B9%8C%E6%96%AF.png,大元帅,6791a07df1014a639fcca813,247,90,90,兰迪乌斯,5344,341,30,20,150,534,0,0,0,0,0,0,0.2,0.35,0.35,0.1,部队血量低于70%时，进入战斗后遭受伤害降低10%。,部队血量低于70%时，进入战斗后伤害提升10%。,枪兵
1000,265,132,https://patchwiki.biligame.com/images/langrisser/thumb/0/05/lmr3rr73o8p60n621hkf7fusgf1uphx.png/82px-%E5%A4%B4%E5%83%8F_%E5%85%B0%E8%BF%AA%E4%B9%8C%E6%96%AF.png,皇家骑士,6791a07df1014a639fcca814,247,90,90,兰迪乌斯,5032,295,30,20,150,563,0,0,0,0,0,0,0.2,0.35,0.35,0.1,受到攻击进入战斗时，遭受物理伤害降低10%。,主动攻击进入战斗时，伤害提升10%。,骑兵
1000,332,231,https://patchwiki.biligame.com/images/langrisser/thumb/8/85/6jijgjn1o8ojlib03fw9d4w8gsfmmwv.png/82px-%E5%A4%B4%E5%83%8F_%E5%85%B0%E8%8A%B3%E7%89%B9.png,崇辉智将,6791a07df1014a639fcca815,247,90,90,兰芳特,4656,302,30,20,150,554,0,0,0,0,0,0,0.4,0.4,0.1,0.1,受到攻撃进入战斗时，遭受魔法伤害降低10%。,主动攻擎血量百分比低于自身的部队时，进入战斗后伤害提升10%。,SP飞兵
1000,276,251,https://patchwiki.biligame.com/images/langrisser/thumb/8/85/6jijgjn1o8ojlib03fw9d4w8gsfmmwv.png/82px-%E5%A4%B4%E5%83%8F_%E5%85%B0%E8%8A%B3%E7%89%B9.png,剑圣,6791a07df1014a639fcca816,271,90,90,兰芳特,4691,307,30,20,150,582,0,0,0,0,0,0,0.4,0.4,0.1,0.1,主动攻击进入战斗时，部队遭受伤害降低10%。,与血量百分比低于自身的部队交战时，进入战斗后伤害提升10%。,步兵
1000,276,147,https://patchwiki.biligame.com/images/langrisser/thumb/8/85/6jijgjn1o8ojlib03fw9d4w8gsfmmwv.png/82px-%E5%A4%B4%E5%83%8F_%E5%85%B0%E8%8A%B3%E7%89%B9.png,骑士统帅,6791a07df1014a639fcca817,247,90,90,兰芳特,4691,307,30,20,150,551,0,0,0,0,0,0,0.4,0.4,0.1,0.1,攻击前每移动1格，部队遭受伤害降低3%。（上限15%）,与血量百分比高于自身的部队交战时，进入战斗后伤害提升10%。,骑兵
1000,281,132,https://patchwiki.biligame.com/images/langrisser/thumb/0/0c/k2hk4wye093nopu4e50ghnhtx6ea5dy.png/82px-%E5%A4%B4%E5%83%8F_%E5%85%B0%E6%96%AF.png,皇家骑士,6791a07df1014a639fcca818,251,90,90,兰斯,4176,272,30,20,150,523,0,0,0,0,0,0,0.35,0.15,0.35,0.1,受到攻击进入战斗时，遭受魔法伤害降低10%。,部队血量低于70%时，伤害提升10%。,骑兵
1000,315,171,https://patchwiki.biligame.com/images/langrisser/thumb/0/0c/k2hk4wye093nopu4e50ghnhtx6ea5dy.png/82px-%E5%A4%B4%E5%83%8F_%E5%85%B0%E6%96%AF.png,龙骑统帅,6791a07df1014a639fcca819,251,90,90,兰斯,3884,272,30,20,150,551,0,0,0,0,0,0,0.35,0.15,0.35,0.1,部队血量100%时，遭受伤害降低10%。,部队血量100%时，伤害提高10%。,飞兵
1000,333,102,https://patchwiki.biligame.com/images/langrisser/thumb/3/3a/39f4glin9p3ifhvmwuundpg56bpnl9t.png/82px-%E5%A4%B4%E5%83%8F_%E9%9B%B7%E4%B8%81.png,神选君王,6791a07df1014a639fcca81a,300,90,90,雷丁,5316,367,30,20,150,449,0,0,0,0,0,0,0.4,0.1,0.35,0.15,被血量百分比高于自身的部队攻击时，进入战斗后遭受伤害降低10%。,主动攻击血量百分比低于自身的部队时，进入战斗后伤害提升10%。,SP僧侣
1000,316,102,https://patchwiki.biligame.com/images/langrisser/thumb/3/3a/39f4glin9p3ifhvmwuundpg56bpnl9t.png/82px-%E5%A4%B4%E5%83%8F_%E9%9B%B7%E4%B8%81.png,圣骑统帅,6791a07df1014a639fcca81b,300,90,90,雷丁,5291,352,30,20,150,434,0,0,0,0,0,0,0.35,0.1,0.35,0.2,受到攻击进入战斗时，遭受魔法伤害降低10%。,受到具有“强化效果”的部队攻击进入战斗时，伤害提升10%。,僧侣
1000,279,117,https://patchwiki.biligame.com/images/langrisser/thumb/3/3a/39f4glin9p3ifhvmwuundpg56bpnl9t.png/82px-%E5%A4%B4%E5%83%8F_%E9%9B%B7%E4%B8%81.png,王者,6791a07df1014a639fcca81c,271,90,90,雷丁,5607,375,30,20,150,498,0,0,0,0,0,0,0.35,0.1,0.35,0.2,受到攻击进入战斗时，遭受物理伤害降低10%。,主动攻击进入战斗时，伤害提升10%。,步兵
1000,293,273,https://patchwiki.biligame.com/images/langrisser/thumb/5/53/cje75b32hrtw3u2wye830mcdrmkjzo1.png/82px-%E5%A4%B4%E5%83%8F_%E9%9B%B7%E5%9B%A0%E6%B3%95%E9%B2%81%E6%96%AF.png,剑圣,6791a07df1014a639fcca81d,294,90,90,雷因法鲁斯,4370,305,30,20,150,588,0,0.05,0,0,0,0,0.2,0.2,0.35,0.25,受到远程攻击进入战斗时，遭受魔法伤害降低10%。,部队血量高于80%时，暴击伤害提升10%。,步兵
1000,273,316,https://patchwiki.biligame.com/images/langrisser/thumb/5/53/cje75b32hrtw3u2wye830mcdrmkjzo1.png/82px-%E5%A4%B4%E5%83%8F_%E9%9B%B7%E5%9B%A0%E6%B3%95%E9%B2%81%E6%96%AF.png,异星王子,6791a07df1014a639fcca81e,294,90,90,雷因法鲁斯,4056,293,30,20,150,530,0,0.05,0,0,0,0,0.2,0.2,0.35,0.25,部队血量高于80%时，遭受暴击率降低10%。,部队血量高于80%时，暴击率提升10%。,刺客
1000,237,116,https://patchwiki.biligame.com/images/langrisser/thumb/1/1d/dwcg677fgezr33w6qyuio7x69rlc6tm.png/82px-%E5%A4%B4%E5%83%8F_%E8%95%BE%E8%92%82%E8%A5%BF%E4%BA%9A.png,骑士统帅,6791a07df1014a639fcca81f,226,90,90,蕾蒂西亚,3875,267,30,20,150,457,0,0,0,0,0,0,0.1,0.35,0.1,0.35,攻击前每移动1格，部队遭受伤害降低3%（上限15%）。,攻击前每移动1格，伤害提升3%（上限15%）。,骑兵
1000,423,117,https://patchwiki.biligame.com/images/langrisser/thumb/d/db/904xq40ftxji45iekf1lbdk82d7pr4s.png/82px-%E5%A4%B4%E5%83%8F_%E8%95%BE%E4%BC%BD%E5%B0%94.png,魔能核心,6791a07df1014a639fcca820,516,90,90,蕾伽尔,3838,239,150,20,30,267,0,0,0,0,0,0,0.1,0.3,0.2,0.4,受到攻击进入战斗时，遭受魔法伤害降低10%。,部队血量100%时，伤害提高10%。,法师
1000,423,90,https://patchwiki.biligame.com/images/langrisser/thumb/d/db/904xq40ftxji45iekf1lbdk82d7pr4s.png/82px-%E5%A4%B4%E5%83%8F_%E8%95%BE%E4%BC%BD%E5%B0%94.png,神使,6791a07df1014a639fcca821,487,90,90,蕾伽尔,3355,248,150,20,30,321,0,0,0,0,0,0,0.1,0.3,0.2,0.4,遭受范围伤害降低10%。,治疗效果+10%。,僧侣
1000,237,184,https://patchwiki.biligame.com/images/langrisser/thumb/f/f2/70ibya785nlcoyt62dn4tkop6k821bn.png/82px-%E5%A4%B4%E5%83%8F_%E8%95%BE%E5%A8%9C%E5%A1%94.png,斗神,6791a07df1014a639fcca822,233,90,90,蕾娜塔,4756,326,30,20,150,576,0,0.05,0,0,0,0,0.15,0.35,0.15,0.35,受到远程攻击时，遭受物理伤害降低10%。,与具有“弱化效果”的部队战斗时，伤害提升10%。,枪兵
1000,301,128,https://patchwiki.biligame.com/images/langrisser/thumb/f/f2/70ibya785nlcoyt62dn4tkop6k821bn.png/82px-%E5%A4%B4%E5%83%8F_%E8%95%BE%E5%A8%9C%E5%A1%94.png,龙族统帅,6791a07df1014a639fcca823,233,90,90,蕾娜塔,4444,326,30,20,150,607,0,0.05,0,0,0,0,0.15,0.35,0.15,0.35,部队血量高于80%时，遭受暴击率降低10%。,主动攻击血量百分比高于自身的部队时，进入战斗后伤害提升10%。,龙
1000,289,231,https://patchwiki.biligame.com/images/langrisser/thumb/a/ac/717rz7u6kop9zgafwhmaa1plth9g528.png/82px-%E5%A4%B4%E5%83%8F_%E9%BB%8E%E6%81%A9.png,剑圣,6791a07df1014a639fcca824,283,90,90,黎恩,4538,320,30,20,150,585,0,0,0,0,0,0,0.15,0.25,0.3,0.3,部队血量低于50%时，遭受伤害降低10%。,部队血量低于50%时，伤害提升10%。,步兵
1000,289,159,https://patchwiki.biligame.com/images/langrisser/thumb/a/ac/717rz7u6kop9zgafwhmaa1plth9g528.png/82px-%E5%A4%B4%E5%83%8F_%E9%BB%8E%E6%81%A9.png,灰之英雄,6791a07df1014a639fcca825,283,90,90,黎恩,4538,346,30,20,150,555,0,0,0,0,0,0,0.15,0.25,0.3,0.3,部队血量低于70%时，进入战斗后遭受伤害降低10%。,部队血量低于70%时，进入战斗后伤害提升10%。,步兵
1000,368,88,https://patchwiki.biligame.com/images/langrisser/thumb/c/c3/g0dysc5hcqt4200909mekhn4tgadm9q.png/82px-%E5%A4%B4%E5%83%8F_%E9%87%8C%E5%A5%A5%E8%B4%9D%E5%85%8B.png,巫师,6791a07df1014a639fcca826,542,90,90,里奥贝克,3570,265,150,20,30,262,0,0,0,0,0,0,0.15,0.35,0.2,0.3,受到具有“弱化效果”的部队攻击进入战斗时，遭受伤害降低10%。,主动攻击血量百分比高于自身的部队时，进入战斗后伤害提升10%。,法师
